#1 QLearningAgent: 91484 wins, 8516 losses. | Share: 0.914840 | #2 SimpleAgent: 8516 wins, 91484 losses. | Share: 0.085160 |  | QLearning score: 829680 
num_games: 100000, alpha: 0.4, gamma: 0.6, epsilon: 0.2
#1 QLearningAgent: 96418 wins, 3582 losses. | Share: 0.964180 | #2 SimpleAgent: 3582 wins, 96418 losses. | Share: 0.035820 |  | QLearning score: 928360 
num_games: 100000, alpha: 0.6, gamma: 0.6, epsilon: 0.2
#1 QLearningAgent: 98728 wins, 1272 losses. | Share: 0.987280 | #2 SimpleAgent: 1272 wins, 98728 losses. | Share: 0.012720 |  | QLearning score: 974560 
num_games: 100000, alpha: 0.8, gamma: 0.6, epsilon: 0.2
#1 QLearningAgent: 99503 wins, 497 losses. | Share: 0.995030 | #2 SimpleAgent: 497 wins, 99503 losses. | Share: 0.004970 |  | QLearning score: 990060 
num_games: 10000, alpha: 0.2, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 4363 wins, 5637 losses. | Share: 0.436300 | #2 SimpleAgent: 5637 wins, 4363 losses. | Share: 0.563700 |  | QLearning score: -12740 
num_games: 10000, alpha: 0.4, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 4293 wins, 5707 losses. | Share: 0.429300 | #2 SimpleAgent: 5707 wins, 4293 losses. | Share: 0.570700 |  | QLearning score: -14140 
num_games: 10000, alpha: 0.6, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 6848 wins, 3152 losses. | Share: 0.684800 | #2 SimpleAgent: 3152 wins, 6848 losses. | Share: 0.315200 |  | QLearning score: 36960 
num_games: 10000, alpha: 0.8, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 9207 wins, 793 losses. | Share: 0.920700 | #2 SimpleAgent: 793 wins, 9207 losses. | Share: 0.079300 |  | QLearning score: 84140 
num_games: 20000, alpha: 0.2, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 10630 wins, 9370 losses. | Share: 0.531500 | #2 SimpleAgent: 9370 wins, 10630 losses. | Share: 0.468500 |  | QLearning score: 12600 
num_games: 20000, alpha: 0.4, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 11596 wins, 8404 losses. | Share: 0.579800 | #2 SimpleAgent: 8404 wins, 11596 losses. | Share: 0.420200 |  | QLearning score: 31920 
num_games: 20000, alpha: 0.6, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 13961 wins, 6039 losses. | Share: 0.698050 | #2 SimpleAgent: 6039 wins, 13961 losses. | Share: 0.301950 |  | QLearning score: 79220 
num_games: 20000, alpha: 0.8, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 19554 wins, 446 losses. | Share: 0.977700 | #2 SimpleAgent: 446 wins, 19554 losses. | Share: 0.022300 |  | QLearning score: 191080 
num_games: 30000, alpha: 0.2, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 17286 wins, 12714 losses. | Share: 0.576200 | #2 SimpleAgent: 12714 wins, 17286 losses. | Share: 0.423800 |  | QLearning score: 45720 
num_games: 30000, alpha: 0.4, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 21165 wins, 8835 losses. | Share: 0.705500 | #2 SimpleAgent: 8835 wins, 21165 losses. | Share: 0.294500 |  | QLearning score: 123300 
num_games: 30000, alpha: 0.6, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 24113 wins, 5887 losses. | Share: 0.803767 | #2 SimpleAgent: 5887 wins, 24113 losses. | Share: 0.196233 |  | QLearning score: 182260 
num_games: 30000, alpha: 0.8, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 29207 wins, 793 losses. | Share: 0.973567 | #2 SimpleAgent: 793 wins, 29207 losses. | Share: 0.026433 |  | QLearning score: 284140 
num_games: 40000, alpha: 0.2, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 27829 wins, 12171 losses. | Share: 0.695725 | #2 SimpleAgent: 12171 wins, 27829 losses. | Share: 0.304275 |  | QLearning score: 156580 
num_games: 40000, alpha: 0.4, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 32815 wins, 7185 losses. | Share: 0.820375 | #2 SimpleAgent: 7185 wins, 32815 losses. | Share: 0.179625 |  | QLearning score: 256300 
num_games: 40000, alpha: 0.6, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 34382 wins, 5618 losses. | Share: 0.859550 | #2 SimpleAgent: 5618 wins, 34382 losses. | Share: 0.140450 |  | QLearning score: 287640 
num_games: 40000, alpha: 0.8, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 39117 wins, 883 losses. | Share: 0.977925 | #2 SimpleAgent: 883 wins, 39117 losses. | Share: 0.022075 |  | QLearning score: 382340 
num_games: 50000, alpha: 0.2, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 35445 wins, 14555 losses. | Share: 0.708900 | #2 SimpleAgent: 14555 wins, 35445 losses. | Share: 0.291100 |  | QLearning score: 208900 
num_games: 50000, alpha: 0.4, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 40945 wins, 9055 losses. | Share: 0.818900 | #2 SimpleAgent: 9055 wins, 40945 losses. | Share: 0.181100 |  | QLearning score: 318900 
num_games: 50000, alpha: 0.6, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 44386 wins, 5614 losses. | Share: 0.887720 | #2 SimpleAgent: 5614 wins, 44386 losses. | Share: 0.112280 |  | QLearning score: 387720 
num_games: 50000, alpha: 0.8, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 49275 wins, 725 losses. | Share: 0.985500 | #2 SimpleAgent: 725 wins, 49275 losses. | Share: 0.014500 |  | QLearning score: 485500 
num_games: 60000, alpha: 0.2, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 45763 wins, 14237 losses. | Share: 0.762717 | #2 SimpleAgent: 14237 wins, 45763 losses. | Share: 0.237283 |  | QLearning score: 315260 
num_games: 60000, alpha: 0.4, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 49778 wins, 10222 losses. | Share: 0.829633 | #2 SimpleAgent: 10222 wins, 49778 losses. | Share: 0.170367 |  | QLearning score: 395560 
num_games: 60000, alpha: 0.6, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 54442 wins, 5558 losses. | Share: 0.907367 | #2 SimpleAgent: 5558 wins, 54442 losses. | Share: 0.092633 |  | QLearning score: 488840 
num_games: 60000, alpha: 0.8, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 58819 wins, 1181 losses. | Share: 0.980317 | #2 SimpleAgent: 1181 wins, 58819 losses. | Share: 0.019683 |  | QLearning score: 576380 
num_games: 70000, alpha: 0.2, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 59211 wins, 10789 losses. | Share: 0.845871 | #2 SimpleAgent: 10789 wins, 59211 losses. | Share: 0.154129 |  | QLearning score: 484220 
num_games: 70000, alpha: 0.4, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 63815 wins, 6185 losses. | Share: 0.911643 | #2 SimpleAgent: 6185 wins, 63815 losses. | Share: 0.088357 |  | QLearning score: 576300 
num_games: 70000, alpha: 0.6, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 64740 wins, 5260 losses. | Share: 0.924857 | #2 SimpleAgent: 5260 wins, 64740 losses. | Share: 0.075143 |  | QLearning score: 594800 
num_games: 70000, alpha: 0.8, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 69061 wins, 939 losses. | Share: 0.986586 | #2 SimpleAgent: 939 wins, 69061 losses. | Share: 0.013414 |  | QLearning score: 681220 
num_games: 80000, alpha: 0.2, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 68281 wins, 11719 losses. | Share: 0.853513 | #2 SimpleAgent: 11719 wins, 68281 losses. | Share: 0.146488 |  | QLearning score: 565620 
num_games: 80000, alpha: 0.4, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 70443 wins, 9557 losses. | Share: 0.880538 | #2 SimpleAgent: 9557 wins, 70443 losses. | Share: 0.119463 |  | QLearning score: 608860 
num_games: 80000, alpha: 0.6, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 74816 wins, 5184 losses. | Share: 0.935200 | #2 SimpleAgent: 5184 wins, 74816 losses. | Share: 0.064800 |  | QLearning score: 696320 
num_games: 80000, alpha: 0.8, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 79326 wins, 674 losses. | Share: 0.991575 | #2 SimpleAgent: 674 wins, 79326 losses. | Share: 0.008425 |  | QLearning score: 786520 
num_games: 90000, alpha: 0.2, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 77916 wins, 12084 losses. | Share: 0.865733 | #2 SimpleAgent: 12084 wins, 77916 losses. | Share: 0.134267 |  | QLearning score: 658320 
num_games: 90000, alpha: 0.4, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 79167 wins, 10833 losses. | Share: 0.879633 | #2 SimpleAgent: 10833 wins, 79167 losses. | Share: 0.120367 |  | QLearning score: 683340 
num_games: 90000, alpha: 0.6, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 83943 wins, 6057 losses. | Share: 0.932700 | #2 SimpleAgent: 6057 wins, 83943 losses. | Share: 0.067300 |  | QLearning score: 778860 
num_games: 90000, alpha: 0.8, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 88618 wins, 1382 losses. | Share: 0.984644 | #2 SimpleAgent: 1382 wins, 88618 losses. | Share: 0.015356 |  | QLearning score: 872360 
num_games: 100000, alpha: 0.2, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 87882 wins, 12118 losses. | Share: 0.878820 | #2 SimpleAgent: 12118 wins, 87882 losses. | Share: 0.121180 |  | QLearning score: 757640 
num_games: 100000, alpha: 0.4, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 89911 wins, 10089 losses. | Share: 0.899110 | #2 SimpleAgent: 10089 wins, 89911 losses. | Share: 0.100890 |  | QLearning score: 798220 
num_games: 100000, alpha: 0.6, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 94566 wins, 5434 losses. | Share: 0.945660 | #2 SimpleAgent: 5434 wins, 94566 losses. | Share: 0.054340 |  | QLearning score: 891320 
num_games: 100000, alpha: 0.8, gamma: 0.8, epsilon: 0.2
#1 QLearningAgent: 99293 wins, 707 losses. | Share: 0.992930 | #2 SimpleAgent: 707 wins, 99293 losses. | Share: 0.007070 |  | QLearning score: 985860 
